position_id,position_salary,position_name,position_url,position_city,position_area,position_publishtime,work_year,education,position_desc,position_tags,hr_id,company_name,company_id,company_url,company_desc
3560588,15k-20k,高级python开发工程师,https://www.lagou.com/jobs/3560588.html,成都,高新区,3天前发布,经验5-10年,本科,“扁平高效，六险一金，福利满满，丰厚年终”,/游戏//大数据//Java//MySQL//PHP/,8597794,俊云科技,67804,https://www.lagou.com/gongsi/67804.html,移动互联网，硬件 / 不需要融资 / 50-150人
5404474,15k-30k,高级Python开发（数据开发）(J10204),https://www.lagou.com/jobs/5404474.html,北京,西二旗,3天前发布,经验3-5年,本科,“五险一金+14薪+弹性工作”,/后端/,895780,会分期,46399,https://www.lagou.com/gongsi/46399.html,移动互联网、金融 / D轮及以上 / 150-500人
4931841,20k-40k,Python高级开发工程师,https://www.lagou.com/jobs/4931841.html,北京,西三旗,3天前发布,经验3-5年,本科,“扁平化管理，不定期团建”,/后端//Linux/Unix//docker/,12011562,格灵深瞳,23687,https://www.lagou.com/gongsi/23687.html,企业服务，数据服务 / C轮 / 150-500人
5205357,30k-60k,高级python开发工程师,https://www.lagou.com/jobs/5205357.html,北京,望京,3天前发布,经验3-5年,本科,“短视频，大牛云集，工程师文化，一年15薪”,/视频//直播//Java//Golang//PHP/,4044432,右划,393510,https://www.lagou.com/gongsi/393510.html,移动互联网 / B轮 / 150-500人
4904310,30k-60k,Python开发工程师,https://www.lagou.com/jobs/4904310.html,北京,上地,1天前发布,经验5-10年,本科,“15薪，13天年假，免费三餐，逢假必过”,/股票期权//带薪年假//绩效奖金//扁平管理/,7438279,贝壳,55446,https://www.lagou.com/gongsi/55446.html,移动互联网，O2O / D轮及以上 / 2000人以上
3977016,15k-30k,Python资深开发,https://www.lagou.com/jobs/3977016.html,苏州,独墅湖,11:04发布,经验3-5年,本科,“带薪年假，股票期权，下午茶，季度旅游”,/服务器端//平台/,602993,问卷网@爱调研,22481,https://www.lagou.com/gongsi/22481.html,移动互联网 / B轮 / 150-500人
1044917,15k-25k,Python高级开发工程师,https://www.lagou.com/jobs/1044917.html,上海,虹桥,10:03发布,经验3-5年,本科,“弹性工作，带薪年假，股权激励机会。”,/技能培训//年底双薪//绩效奖金//岗位晋升/,2386087,易路,35796,https://www.lagou.com/gongsi/35796.html,移动互联网，企业服务 / A轮 / 50-150人
4151403,20k-40k,高级Python开发工程师,https://www.lagou.com/jobs/4151403.html,上海,长宁区,1天前发布,经验1-3年,本科,“福利好，大牛多，成长快”,/大数据/,3032901,拼多多,107784,https://www.lagou.com/gongsi/107784.html,电子商务，移动互联网 / 上市公司 / 2000人以上
5337974,25k-40k,Python/Golang开发工程师,https://www.lagou.com/jobs/5337974.html,北京,亚运村,2019-02-28,经验3-5年,本科,“Geek，16薪，海外旅游，六险一金”,/大数据//移动互联网/,9776616,微壳,313704,https://www.lagou.com/gongsi/313704.html,移动互联网，企业服务 / 不需要融资 / 150-500人
5554142,14k-25k,中级Python开发（项目）,https://www.lagou.com/jobs/5554142.html,北京,大望路,2天前发布,经验3-5年,大专,“五险一金 带薪假 海外旅游 节假福利”,/大数据//后端//Linux/Unix/,10778615,乐飞天下,34214,https://www.lagou.com/gongsi/34214.html,移动互联网，旅游 / 未融资 / 150-500人
3390159,15k-25k,Python中级工程师,https://www.lagou.com/jobs/3390159.html,北京,甜水园,2天前发布,经验3-5年,本科,“六险一金，晋升空间大，超长年假，团队氛围好”,/工具软件//移动互联网//后端//软件开发/,3626897,ZingFront智线,111175,https://www.lagou.com/gongsi/111175.html,移动互联网，数据服务 / A轮 / 50-150人
5508882,25k-50k,高级python开发工程师,https://www.lagou.com/jobs/5508882.html,北京,朝阳区,3天前发布,经验3-5年,本科,“大牛云集，工程师文化，一年15薪”,/社交//移动互联网//后端/,10314308,右划,393510,https://www.lagou.com/gongsi/393510.html,移动互联网 / B轮 / 150-500人
5331934,15k-18k,Python高级开发/爬虫工程师,https://www.lagou.com/jobs/5331934.html,深圳,上梅林,09:58发布,经验3-5年,本科,“公司背景好，福利好，实力雄厚”,/网络爬虫/,5126315,深圳华秋电子有限公司,29950,https://www.lagou.com/gongsi/29950.html,移动互联网，电子商务 / B轮 / 150-500人
5626713,10k-20k,C/C++/Python开发工程师（成都）-CSS,https://www.lagou.com/jobs/5626713.html,成都,高新区,10:16发布,经验3-5年,本科,“六险一金，餐补，通讯补贴，弹性工作时间”,/平台/,6008781,绿盟科技,30648,https://www.lagou.com/gongsi/30648.html,信息安全 / 上市公司 / 500-2000人
5696711,20k-35k,高级 Python 研发工程师/方向负责人,https://www.lagou.com/jobs/5696711.html,北京,朝阳区,10:01发布,经验3-5年,本科,“房补、午餐、每月团建经费、零食水果、年假”,/绩效奖金//扁平管理//岗位晋升//五险一金/,7056649,云杉智达科技,463774,https://www.lagou.com/gongsi/463774.html,移动互联网，企业服务 / 不需要融资 / 15-50人
5622617,15k-25k,python高级开发工程师,https://www.lagou.com/jobs/5622617.html,武汉,关山,2019-03-18,经验5-10年,本科,“技术提升，福利，文化氛围良好”,/技能培训//年底双薪//带薪年假//绩效奖金/,10696852,昊沧,96107,https://www.lagou.com/gongsi/96107.html,移动互联网，教育 / B轮 / 150-500人
5586812,10k-20k,高级Python工程师,https://www.lagou.com/jobs/5586812.html,成都,高新区,2019-03-18,经验3-5年,本科,“五险一金，试用期全薪，出海项目，技术新”,/广告营销//大数据//后端//MySQL//分布式/,11861015,PALMAX,106289,https://www.lagou.com/gongsi/106289.html,移动互联网 / A轮 / 50-150人
5529937,14k-17k,高级python开发工程师,https://www.lagou.com/jobs/5529937.html,北京,学院路,2019-03-18,经验5-10年,本科,“福利健全，外包岗，五险一金”,/银行//后端/,3767817,高鸿兴科,113270,https://www.lagou.com/gongsi/113270.html,移动互联网，数据服务 / 不需要融资 / 50-150人
5034439,20k-40k,高级Python工程师,https://www.lagou.com/jobs/5034439.html,北京,亚运村,2019-03-16,经验5-10年,本科,“工程师”,/后端/,4761322,百乘传媒,393551,https://www.lagou.com/gongsi/393551.html,不限 / A轮 / 15-50人
5227038,13k-18k,ＰＨＰ兼 Python 开发工程师,https://www.lagou.com/jobs/5227038.html,广州,东圃,2019-03-05,经验不限,大专,“打造千万级，原始股权，公司核心骨，报酬丰厚”,/移动互联网//电商//后端//PHP/,4450563,广府数字,463109,https://www.lagou.com/gongsi/463109.html,区块链 电子商务 / 未融资 / 15-50人
3687374,27k-34k,资深Java/Python/C#/PHP开发,https://www.lagou.com/jobs/3687374.html,北京,三元桥,2天前发布,经验3-5年,本科,“美资互联网，技术导向，英文环境，硅谷文化”,/JS//Ruby/,7008451,FreeWheel,7000,https://www.lagou.com/gongsi/7000.html,企业服务，数据服务 / 上市公司 / 500-2000人
5458535,30k-50k,python后台研发工程师,https://www.lagou.com/jobs/5458535.html,深圳,南头,09:16发布,经验5-10年,本科,“14薪、行业大咖、人工智能”,/专项奖金//绩效奖金//交通补助//午餐补助/,8721054,德里克设备,492130,https://www.lagou.com/gongsi/492130.html,硬件，人工智能 / 不需要融资 / 150-500人
5434635,20k-40k,Python 高级工程师,https://www.lagou.com/jobs/5434635.html,深圳,深圳湾,2天前发布,经验5-10年,本科,“Python项目开发 熟练MySQL”,/运维//MySQL/,9774311,节点时代,408094,https://www.lagou.com/gongsi/408094.html,移动互联网、区块链 / B轮 / 50-150人
5075557,20k-30k,Python高级开发工程师,https://www.lagou.com/jobs/5075557.html,上海,五角场,2019-03-14,经验3-5年,不限,“薪资待遇好，项目稳定，回报优良”,/专项奖金//带薪年假//定期体检//年底双薪/,11609592,上海谋卓网络科技有限公司,355413,https://www.lagou.com/gongsi/355413.html,移动互联网 / 不需要融资 / 少于15人
5554085,10k-18k,中级Python开发（直连）,https://www.lagou.com/jobs/5554085.html,北京,大望路,2天前发布,经验1-3年,大专,“五险一金 带薪假 海外旅游 节假福利”,/大数据//旅游//后端//MySQL/,10778615,乐飞天下,34214,https://www.lagou.com/gongsi/34214.html,移动互联网，旅游 / 未融资 / 150-500人
2735720,15k-25k,高级Java/PHP/Python工程师,https://www.lagou.com/jobs/2735720.html,北京,甜水园,2天前发布,经验3-5年,本科,“带薪年假，福利多，办公环境好，氛围自由”,/工具软件//移动互联网//软件开发//SAAS//企业软件/,3626897,ZingFront智线,111175,https://www.lagou.com/gongsi/111175.html,移动互联网，数据服务 / A轮 / 50-150人
5503322,30k-40k,资深Python研发工程师,https://www.lagou.com/jobs/5503322.html,北京,海淀区,2019-03-06,经验5-10年,本科,“年度旅游 节日福利 年度体检”,/节日礼物//年底双薪//带薪年假//午餐补助/,11086424,Gridsum 国双,3038,https://www.lagou.com/gongsi/3038.html,数据服务，企业服务 / 上市公司 / 500-2000人
5536353,4k-8k,python开发实习生 (MJ000270),https://www.lagou.com/jobs/5536353.html,北京,四惠,1天前发布,经验不限,本科,“大牛带队，人工智能”,/后端/,5005736,推想科技,128888,https://www.lagou.com/gongsi/128888.html,医疗健康，数据服务 / C轮 / 150-500人
5532438,18k-32k,高级PYTHON工程师-图像处理,https://www.lagou.com/jobs/5532438.html,深圳,上梅林,3天前发布,经验3-5年,本科,“国际化企业 优秀的管理团队”,/硬件制造//人工智能/,10424318,深圳澳谷智能科技有限公司,354586,https://www.lagou.com/gongsi/354586.html,其他 / A轮 / 少于15人
2862273,20k-40k,高级Python开发工程师,https://www.lagou.com/jobs/2862273.html,北京,大望路,3天前发布,经验5-10年,本科,“八险一金，免费三餐，不加班，弹性工作”,/大数据/,142489,果壳网,11209,https://www.lagou.com/gongsi/11209.html,移动互联网，社交网络 / C轮 / 150-500人
1591257,2k-3k,python开发实习生（西安）,https://www.lagou.com/jobs/1591257.html,西安,科技二路,1天前发布,经验不限,本科,“餐饮补贴 专业培训 弹性工作”,/信息安全/,4360892,绿盟科技,30648,https://www.lagou.com/gongsi/30648.html,信息安全 / 上市公司 / 500-2000人
5493862,15k-25k,高级python工程师 (MJ000158),https://www.lagou.com/jobs/5493862.html,北京,海淀区,2019-02-25,经验1-3年,不限,“技术大牛 绩效奖金 带薪年假 五险一金”,/服务器端//后端/,6350619,波场TRON,62540,https://www.lagou.com/gongsi/62540.html,移动互联网，金融 / 不需要融资 / 150-500人
4571327,15k-25k,高级Python开发工程师,https://www.lagou.com/jobs/4571327.html,武汉,江夏区,2019-03-05,经验3-5年,本科,“五险一金，年终奖金，弹性时间，零食水果”,/Java/,8447386,猫头鹰团队,129842,https://www.lagou.com/gongsi/129842.html,移动互联网，社交网络 / A轮 / 50-150人
4481992,30k-60k,Python， nodejs，golang工程师,https://www.lagou.com/jobs/4481992.html,北京,朝阳区,2019-03-07,经验3-5年,本科,“股权激励，成长空间，大牛团队，良好环境”,/Node.js//Ruby/,8857861,Cobo Wallet,309483,https://www.lagou.com/gongsi/309483.html,移动互联网 信息安全 / A轮 / 15-50人
4090850,25k-50k,Python后端开发工程师,https://www.lagou.com/jobs/4090850.html,北京,中关村,2019-03-14,经验3-5年,本科,“大牛多，技术氛围好”,/Java//PHP/,4065632,旷视科技,1561,https://www.lagou.com/gongsi/1561.html,移动互联网，硬件 / C轮 / 500-2000人
5264714,25k-45k,golang/python高级工程师,https://www.lagou.com/jobs/5264714.html,北京,中关村,2019-03-18,经验3-5年,本科,“福利待遇好”,/机器学习//PHP/,10182335,趣头条,202104,https://www.lagou.com/gongsi/202104.html,移动互联网 / 上市公司 / 500-2000人
5497234,10k-18k,Python 高级工程师,https://www.lagou.com/jobs/5497234.html,郑州,高新区,3天前发布,经验5-10年,本科,“双休，五险一金，互联网平台，晋升空间大”,/爬虫工程师//数据挖掘/,4122765,象聚集团,116333,https://www.lagou.com/gongsi/116333.html,移动互联网，金融 / 不需要融资 / 500-2000人
5341113,20k-40k,python后端开发工程师面试（转go）,https://www.lagou.com/jobs/5341113.html,北京,学院路,09:58发布,经验3-5年,本科,“指数型增长，技术气氛好”,/移动互联网//社交//服务器端/,349029,小年糕,53398,https://www.lagou.com/gongsi/53398.html,移动互联网 / C轮 / 150-500人
3488677,15k-30k,Python后台开发工程师,https://www.lagou.com/jobs/3488677.html,深圳,西乡,11:56发布,经验3-5年,本科,“待遇优厚，成长空间大，弹性上班，下午茶”,/服务器端//Java//PHP/,5054524,小步网络,130397,https://www.lagou.com/gongsi/130397.html,移动互联网 / B轮 / 150-500人
5436302,15k-20k,高级Python研发（熟悉Devops平台优先）,https://www.lagou.com/jobs/5436302.html,北京,海淀区,2019-03-06,经验3-5年,不限,“年度旅游 节日福利 14薪 年度体检”,/大数据//云计算//后端/,11086424,Gridsum 国双,3038,https://www.lagou.com/gongsi/3038.html,数据服务，企业服务 / 上市公司 / 500-2000人
5504262,8k-15k,python,https://www.lagou.com/jobs/5504262.html,西安,雁塔区,10:25发布,经验3-5年,本科,“五险一金，周末双休，带薪年假”,/爬虫//图像处理/,3798340,上海中软华腾软件系统有限公司,22862,https://www.lagou.com/gongsi/22862.html,企业服务，金融 / 上市公司 / 2000人以上
5425897,5k-6k,Python开发实习生（反Spam方向）,https://www.lagou.com/jobs/5425897.html,北京,望京,2019-03-18,经验不限,本科,“技术大牛，团队氛围好”,/后端//Hadoop/,15724,陌陌,129,https://www.lagou.com/gongsi/129.html,社交网络 / 上市公司 / 500-2000人
5221911,25k-40k,Python后端工程师,https://www.lagou.com/jobs/5221911.html,北京,海淀区,11:39发布,经验5-10年,本科,“五险一金，免费午餐，团队融洽，技术超前”,/股票期权//带薪年假//扁平管理//定期体检/,2209414,GeneDock,35822,https://www.lagou.com/gongsi/35822.html,医疗健康，数据服务 / B轮 / 15-50人
4750147,25k-35k,Python后台开发工程师,https://www.lagou.com/jobs/4750147.html,深圳,新安,11:58发布,经验3-5年,本科,“周末双休，五险一金，自助零食，领导好”,/年底双薪//股票期权//带薪年假//绩效奖金/,3462094,立新出行,89990,https://www.lagou.com/gongsi/89990.html,电子商务，O2O / 不需要融资 / 50-150人
5701401,15k-30k,Python后端工程师,https://www.lagou.com/jobs/5701401.html,苏州,独墅湖,11:37发布,经验不限,本科,“人工智能领域，福利制度健全”,/医疗健康//工具软件//Linux/Unix//数据库/,6270079,爱特曼科技,151782,https://www.lagou.com/gongsi/151782.html,移动互联网，数据服务 / A轮 / 15-50人
5610368,15k-30k,Python后台工程师,https://www.lagou.com/jobs/5610368.html,深圳,新安,10:40发布,经验3-5年,本科,“结构扁平 福利好 技术氛围浓厚”,/金融//服务器端/,5260097,微诺,513919,https://www.lagou.com/gongsi/513919.html,移动互联网 / 不需要融资 / 50-150人
4883364,20k-40k,python后端开发工程师,https://www.lagou.com/jobs/4883364.html,北京,海淀区,08:18发布,经验5-10年,本科,“发展前景，丰厚年终奖，五险一金，良好氛围”,/年底双薪//带薪年假//岗位晋升//扁平管理/,2911997,创源微致,102234,https://www.lagou.com/gongsi/102234.html,移动互联网 / 不需要融资 / 500-2000人
5617112,15k-30k,python后端工程师,https://www.lagou.com/jobs/5617112.html,杭州,西兴,11:48发布,经验不限,本科,“硅谷模式，MAC电脑，五险一金，氛围轻松”,/机器学习//数据挖掘//算法/,8023287,TELETRAAN,211574,https://www.lagou.com/gongsi/211574.html,数据服务，企业服务 / 天使轮 / 15-50人
5099485,9k-12k,Python运维工程师,https://www.lagou.com/jobs/5099485.html,长沙,岳麓区,1天前发布,经验3-5年,大专,“13薪”,/系统运维/,3520579,竞网,61492,https://www.lagou.com/gongsi/61492.html,移动互联网、电子商务 / 不需要融资 / 500-2000人
5101596,15k-25k,后端Python开发工程师,https://www.lagou.com/jobs/5101596.html,杭州,仓前,11:38发布,经验3-5年,本科,“精英团队，扁平化管理，弹性工作制”,/移动互联网/,11611006,壹向,35358,https://www.lagou.com/gongsi/35358.html,移动互联网，生活服务 / 不需要融资 / 50-150人
4324805,15k-30k,python后台开发工程师（深圳/上海）,https://www.lagou.com/jobs/4324805.html,深圳,科技园,10:53发布,经验3-5年,本科,“行业领先，技术氛围浓，绩效奖金，腾讯福利”,/全栈/,7350069,腾讯,451,https://www.lagou.com/gongsi/451.html,移动互联网 ，游戏 / 上市公司 / 2000人以上
5531006,15k-25k,Python后台开发工程师,https://www.lagou.com/jobs/5531006.html,深圳,大冲,11:45发布,经验3-5年,本科,“高额年终奖 体检 团建 旅游”,/后端/,8650803,海南新浪爱问普惠科技有限公司,175085,https://www.lagou.com/gongsi/175085.html,金融 / 未融资 / 150-500人
5261073,15k-25k,Python后端开发,https://www.lagou.com/jobs/5261073.html,北京,五棵松,10:01发布,经验1-3年,本科,“提供住宿、五险一金、晋升空间”,/服务器端/,11851191,云杉智达科技,463774,https://www.lagou.com/gongsi/463774.html,移动互联网，企业服务 / 不需要融资 / 15-50人
5696281,8k-12k,python后端开发工程师,https://www.lagou.com/jobs/5696281.html,成都,高新区,1天前发布,经验1-3年,本科,“朝九晚六，弹性上班时间，每月带薪事假”,/弹性工作//领导好//带薪年假//节日礼物/,4141756,Swartz,116684,https://www.lagou.com/gongsi/116684.html,移动互联网，其他 / A轮 / 15-50人
5701338,15k-30k,Python后端工程师,https://www.lagou.com/jobs/5701338.html,北京,大屯,11:37发布,经验不限,本科,“人工智能领域，福利制度健全”,/医疗健康//工具软件//Linux/Unix//数据库/,6270079,爱特曼科技,151782,https://www.lagou.com/gongsi/151782.html,移动互联网，数据服务 / A轮 / 15-50人
3010852,20k-40k,Python后端开发工程师,https://www.lagou.com/jobs/3010852.html,北京,望京,1天前发布,经验3-5年,本科,“大牛云集，硅谷文化，免费三餐，租房补贴”,/游戏//支付//服务器端//Java//PHP/,4087065,Castbox,116093,https://www.lagou.com/gongsi/116093.html,移动互联网，文化娱乐 / B轮 / 50-150人
4280221,20k-40k,Python后端工程师,https://www.lagou.com/jobs/4280221.html,杭州,西溪,1天前发布,经验不限,本科,“五险一金，包三餐，弹性工作，交通补助”,/信息安全//云计算//服务器端//云计算/,8946470,杭州飞步科技有限公司,262633,https://www.lagou.com/gongsi/262633.html,移动互联网 / 天使轮 / 50-150人
3104419,10k-20k,Python后台开发,https://www.lagou.com/jobs/3104419.html,北京,北京大学,1天前发布,经验1-3年,本科,“五险一金，带薪年假，MIT大牛”,/信息安全//大数据//Java//PHP/,7916292,晶泰科技,76066,https://www.lagou.com/gongsi/76066.html,企业服务，医疗健康 / B轮 / 50-150人
5439737,8k-12k,python后台开发,https://www.lagou.com/jobs/5439737.html,深圳,科技园,1天前发布,经验1-3年,大专,“工作环境好；有转为腾讯正式员工机会”,/平台//后端/,7422710,腾讯,451,https://www.lagou.com/gongsi/451.html,移动互联网 ，游戏 / 上市公司 / 2000人以上
5398711,12k-18k,python工程师,https://www.lagou.com/jobs/5398711.html,上海,梅园,09:33发布,经验3-5年,本科,“节日礼金，年底奖金，体检旅游，带薪年假”,,12096562,海万科技,128998,https://www.lagou.com/gongsi/128998.html,移动互联网，金融 / 不需要融资 / 500-2000人
4313110,15k-25k,python后台工程师,https://www.lagou.com/jobs/4313110.html,北京,海淀区,1天前发布,经验1-3年,本科,“五险一金，补充医疗，定期体检，弹性工作”,/弹性工作//扁平管理//领导好//五险一金/,1708318,混沌大学,165649,https://www.lagou.com/gongsi/165649.html,移动互联网，教育 / 不需要融资 / 150-500人
4254613,4k-8k,Python开发实习生-短视频方向,https://www.lagou.com/jobs/4254613.html,上海,黄浦区,03:44发布,经验不限,本科,“弹性工作，餐补，租房补贴，休闲下午茶，扁平管理，过亿用户，职业大牛，团队氛围好，优厚薪资”,/后端/,9709388,字节跳动,62,https://www.lagou.com/gongsi/62.html,移动互联网，数据服务 / C轮 / 2000人以上
5473727,15k-30k,后端python开发工程师,https://www.lagou.com/jobs/5473727.html,上海,杨浦区,1天前发布,经验3-5年,本科,“六险一金，领导好，独角兽公司，弹性工作”,/年度旅游//独角兽企业//带薪年假//专业培训/,9797,UCloud,165,https://www.lagou.com/gongsi/165.html,数据服务，企业服务 / D轮及以上 / 500-2000人
5312499,40k-60k,Senior Python Engineer,https://www.lagou.com/jobs/5312499.html,上海,北京西路,12:16发布,经验5-10年,本科,“国际化团队， 高层写字楼， 完善的福利”,/汽车//大数据//后端//docker//Linux/Unix/,11348453,星垂智能,424559,https://www.lagou.com/gongsi/424559.html,移动互联网，人工智能 / 不需要融资 / 15-50人
5383983,8k-16k,Python课程研发,https://www.lagou.com/jobs/5383983.html,深圳,南山区,3天前发布,经验不限,本科,“团队氛围融洽、用户体验、六险一金”,/移动互联网//教育//编辑/,9813698,风变科技（深圳）有限公司,321025,https://www.lagou.com/gongsi/321025.html,移动互联网，教育 / A轮 / 150-500人
5066528,20k-30k,Python技术经理,https://www.lagou.com/jobs/5066528.html,上海,五角场,2019-03-14,经验3-5年,不限,“薪资待遇好，项目稳定，回报优良”,/技术管理/,11609592,上海谋卓网络科技有限公司,355413,https://www.lagou.com/gongsi/355413.html,移动互联网 / 不需要融资 / 少于15人
5363305,8k-15k,python服务器开发,https://www.lagou.com/jobs/5363305.html,深圳,南山区,2天前发布,经验1-3年,大专,“人性化 福利多”,/服务器端/,7916816,500.com集团,9275,https://www.lagou.com/gongsi/9275.html,移动互联网，电子商务 / 上市公司 / 150-500人
5508616,15k-30k,Python后端工程师,https://www.lagou.com/jobs/5508616.html,北京,朝阳区,2天前发布,经验3-5年,不限,“行业前沿，大牛云集，薪酬福利好”,/全栈/,3331755,图森未来,108216,https://www.lagou.com/gongsi/108216.html,移动互联网 / D轮及以上 / 150-500人
5469376,15k-25k,python开发工程师,https://www.lagou.com/jobs/5469376.html,大连,黄河路,09:53发布,经验3-5年,本科,“不加班”,/云计算//大数据/,6481222,普天,140984,https://www.lagou.com/gongsi/140984.html,数据服务，移动互联网 / 不需要融资 / 2000人以上
5242007,20k-40k,python后台工程师,https://www.lagou.com/jobs/5242007.html,北京,海淀区,1天前发布,经验3-5年,本科,“弹性工作，六险一金，学习氛围，绩效奖金”,/后端//服务器端/,1708318,混沌大学,165649,https://www.lagou.com/gongsi/165649.html,移动互联网，教育 / 不需要融资 / 150-500人
4978732,14k-18k,python开发工程师,https://www.lagou.com/jobs/4978732.html,上海,梅园,2天前发布,经验3-5年,本科,“大平台”,/保险/,8308933,海万科技,128998,https://www.lagou.com/gongsi/128998.html,移动互联网，金融 / 不需要融资 / 500-2000人
3981586,25k-50k,python高级后端工程师,https://www.lagou.com/jobs/3981586.html,北京,北京大学,2019-03-06,经验5-10年,本科,“核心团队”,/科技大牛公司//自助三餐//年终多薪//超长带薪假期/,8366571,旷视科技,1561,https://www.lagou.com/gongsi/1561.html,移动互联网，硬件 / C轮 / 500-2000人
3653986,8k-12k,Python软件开发工程师,https://www.lagou.com/jobs/3653986.html,青岛,李沧区,10:10发布,经验1-3年,本科,“双休，弹性工作”,/大数据//算法/,8875346,七星旭游有限公司,258467,https://www.lagou.com/gongsi/258467.html,移动互联网 / 未融资 / 15-50人
5205253,20k-30k,00005-高级Python后台开发工程师,https://www.lagou.com/jobs/5205253.html,深圳,西乡,11:56发布,经验3-5年,本科,“技术大牛多，弹性工作制，下午茶”,/后端/,5054524,小步网络,130397,https://www.lagou.com/gongsi/130397.html,移动互联网 / B轮 / 150-500人
5485881,2k-4k,Python开发工程师（实习）(J10280),https://www.lagou.com/jobs/5485881.html,上海,浦东新区,09:42发布,经验1年以下,本科,“领导好 福利好”,/后端/,265892,驻云,22809,https://www.lagou.com/gongsi/22809.html,移动互联网，企业服务 / C轮 / 150-500人
5201559,10k-20k,Python后端开发工程师,https://www.lagou.com/jobs/5201559.html,南京,雨花台区,3天前发布,经验3-5年,本科,“免费三餐，出国旅游，双休，扁平化管理”,/MySQL//Linux/Unix/,1694589,南京网眼软件有限公司,70096,https://www.lagou.com/gongsi/70096.html,移动互联网 / 不需要融资 / 150-500人
5549854,15k-25k,Python后端开发工程师,https://www.lagou.com/jobs/5549854.html,苏州,工业园区,3天前发布,经验1-3年,本科,“福利待遇好，成长空间大”,/机器学习//NLP/,67084,同程艺龙,3564,https://www.lagou.com/gongsi/3564.html,旅游，电子商务 / 上市公司 / 2000人以上
5317813,15k-25k,高级 Python 后端开发工程师,https://www.lagou.com/jobs/5317813.html,西安,高新技术产业开发区,12:16发布,经验3-5年,本科,“国际化团队， 高层写字楼， 完善的福利”,/docker/,11348453,星垂智能,424559,https://www.lagou.com/gongsi/424559.html,移动互联网，人工智能 / 不需要融资 / 15-50人
5665948,20k-40k,高级Python后端开发工程师,https://www.lagou.com/jobs/5665948.html,北京,海淀区,08:18发布,经验5-10年,本科,“发展前景，丰厚年终奖，五险一金，良好氛围”,/Linux/Unix//docker/,2911997,创源微致,102234,https://www.lagou.com/gongsi/102234.html,移动互联网 / 不需要融资 / 500-2000人
5602020,18k-36k,云平台研发工程师Go/Python方向,https://www.lagou.com/jobs/5602020.html,北京,海淀区,2019-03-04,经验3-5年,本科,“大平台氛围好团队优”,/五险一金//绩效奖金//午餐补助//带薪年假/,8806835,联想集团,1650,https://www.lagou.com/gongsi/1650.html,移动互联网，数据服务 / 上市公司 / 2000人以上
5432874,15k-30k,高级Python后台开发工程师,https://www.lagou.com/jobs/5432874.html,深圳,南山区,11:34发布,经验3-5年,本科,“五险一金，股权激励，扁平化，年度旅游”,/智能硬件//后端/,6615711,云鲸智能,161489,https://www.lagou.com/gongsi/161489.html,硬件 / A轮 / 50-150人
5664495,15k-20k,高级python后端开发工程师,https://www.lagou.com/jobs/5664495.html,上海,复旦大学,1天前发布,经验3-5年,本科,“发展空间大 优秀团队”,/数据库/,5610093,亿可能源,84388,https://www.lagou.com/gongsi/84388.html,移动互联网，数据服务 / A轮 / 50-150人
5385826,30k-45k,资深 Python 后端开发工程师,https://www.lagou.com/jobs/5385826.html,上海,中山北路,2天前发布,经验5-10年,本科,“绩效奖励，工作环境优，扁平式管理”,/移动互联网//工具软件//MySQL//docker/,9693767,LeetCode 领扣网络,312779,https://www.lagou.com/gongsi/312779.html,移动互联网 / 未融资 / 15-50人
5320384,15k-30k,python后端开发工程师,https://www.lagou.com/jobs/5320384.html,南京,龙江,3天前发布,经验3-5年,本科,“五险一金”,/信息安全/,8287030,墨云科技,221192,https://www.lagou.com/gongsi/221192.html,信息安全 / B轮 / 50-150人
4992755,12k-18k,Python开发,https://www.lagou.com/jobs/4992755.html,上海,唐镇,09:04发布,经验3-5年,本科,“节日礼金，体检旅游，年底双薪，五险一金”,/Java/,8903554,海万科技,128998,https://www.lagou.com/gongsi/128998.html,移动互联网，金融 / 不需要融资 / 500-2000人
5152486,15k-25k,python工程师,https://www.lagou.com/jobs/5152486.html,北京,中关村,1天前发布,经验3-5年,本科,“平台好，发展空间大”,/技能培训//节日礼物//带薪年假//绩效奖金/,6155898,汽车之家,8103,https://www.lagou.com/gongsi/8103.html,移动互联网，文化娱乐 / 上市公司 / 2000人以上
5675417,8k-15k,python后端,https://www.lagou.com/jobs/5675417.html,成都,高新区,10:43发布,经验1-3年,本科,“周末双休，五险一金，年终奖，员工旅游”,/移动互联网/,4859197,萌想科技,21511,https://www.lagou.com/gongsi/21511.html,招聘 / B轮 / 150-500人
5263429,10k-20k,Python工程师,https://www.lagou.com/jobs/5263429.html,天津,国际大厦,08:07发布,经验1-3年,本科,“技术导向，扁平管理，用餐免费，福利补贴”,/爬虫//网络爬虫//搜索//全栈/,4556053,联合咨询,120429,https://www.lagou.com/gongsi/120429.html,金融，数据服务 / 不需要融资 / 50-150人
4164766,10k-20k,Python讲师,https://www.lagou.com/jobs/4164766.html,北京,海淀区,1天前发布,经验1-3年,大专,“六险一金，薪资丰厚，员工旅游，行业翘楚”,/教育//医疗健康//项目管理/,61374,慕课网,6040,https://www.lagou.com/gongsi/6040.html,移动互联网，教育 / 不需要融资 / 50-150人
